# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big]
GAME,PLAYERS,WINNER,TIME
1719,bbb,0,0.03243899345397949
1720,bbb,2,0.03849303722381592
1721,bbb,2,0.03603005409240723
1722,bbb,1,0.03911995887756348
1723,bbb,0,0.06187105178833008
1724,bbb,0,0.0641779899597168
1725,bbb,0,0.04781007766723633
1726,bbb,0,0.0629580020904541
1727,bbb,2,0.059780001640319824
1728,bbb,0,0.05701100826263428
1729,bbb,1,0.05053699016571045
1730,bbb,2,0.08220303058624268
1731,bbb,1,0.04819893836975098
1732,bbb,1,0.06092703342437744
1733,bbb,1,0.04393494129180908
1734,bbb,2,0.03702402114868164
1735,bbb,0,0.041484951972961426
1736,bbb,0,0.0862879753112793
1737,bbb,0,0.03571796417236328
1738,bbb,1,0.04820096492767334
1739,bbb,2,0.05466306209564209
1740,bbb,2,0.03813600540161133
1741,bbb,0,0.04049503803253174
1742,bbb,2,0.06225001811981201
1743,bbb,1,0.03818106651306152
1744,bbb,0,0.037490010261535645
1745,bbb,0,0.04551196098327637
1746,bbb,2,0.03981900215148926
1747,bbb,1,0.04360997676849365
1748,bbb,2,0.07095003128051758
1749,bbb,0,0.04168498516082764
1750,bbb,1,0.040899038314819336
1751,bbb,1,0.04564797878265381
1752,bbb,2,0.049185991287231445
1753,bbb,0,0.06133401393890381
1754,bbb,2,0.03628098964691162
1755,bbb,1,0.04587996006011963
1756,bbb,0,0.0446929931640625
1757,bbb,0,0.05223095417022705
1758,bbb,0,0.04524803161621094
1759,bbb,2,0.04910707473754883
1760,bbb,2,0.04046308994293213
1761,bbb,0,0.05394601821899414
1762,bbb,0,0.04671895503997803
1763,bbb,0,0.038815975189208984
1764,bbb,1,0.037177085876464844
1765,bbb,1,0.0405120849609375
1766,bbb,0,0.050264954566955566
1767,bbb,2,0.04105401039123535
1768,bbb,2,0.03453207015991211
1769,bbb,1,0.05603599548339844
1770,bbb,0,0.050332069396972656
1771,bbb,2,0.06813704967498779
1772,bbb,1,0.05117595195770264
1773,bbb,2,0.04197406768798828
1774,bbb,0,0.08185100555419922
1775,bbb,2,0.051882028579711914
1776,bbb,2,0.05792808532714844
1777,bbb,1,0.050128936767578125
1778,bbb,1,0.040132999420166016
1779,bbb,1,0.046499013900756836
1780,bbb,0,0.0634690523147583
1781,bbb,2,0.034075021743774414
1782,bbb,2,0.0535130500793457
1783,bbb,2,0.0416790246963501
1784,bbb,0,0.04162800312042236
1785,bbb,0,0.038244009017944336
1786,bbb,0,0.044934988021850586
1787,bbb,1,0.04194998741149902
1788,bbb,0,0.05444598197937012
1789,bbb,2,0.038854002952575684
1790,bbb,0,0.06439507007598877
1791,bbb,1,0.04453396797180176
1792,bbb,0,0.03610801696777344
1793,bbb,0,0.06219601631164551
1794,bbb,2,0.049671053886413574
1795,bbb,0,0.032434940338134766
1796,bbb,1,0.05501604080200195
1797,bbb,0,0.07319796085357666
1798,bbb,2,0.050515055656433105
1799,bbb,2,0.03820991516113281
1800,bbb,1,0.07272601127624512
1801,bbb,2,0.05803501605987549
1802,bbb,0,0.034353017807006836
1803,bbb,1,0.08462893962860107
1804,bbb,0,0.03173494338989258
1805,bbb,0,0.0551379919052124
1806,bbb,1,0.048944950103759766
1807,bbb,1,0.043512940406799316
1808,bbb,2,0.044705986976623535
1809,bbb,2,0.03675198554992676
1810,bbb,0,0.0394749641418457
1811,bbb,2,0.037367939949035645
1812,bbb,0,0.06538009643554688
1813,bbb,0,0.0496981143951416
1814,bbb,2,0.03401303291320801
1815,bbb,1,0.050337910652160645
1816,bbb,0,0.03324997425079346
1817,bbb,2,0.05051708221435547
1818,bbb,1,0.04280102252960205
1819,bbb,0,0.03790092468261719
1820,bbb,1,0.045976996421813965
1821,bbb,1,0.03925204277038574
1822,bbb,0,0.04818308353424072
1823,bbb,2,0.06168508529663086
1824,bbb,1,0.04360401630401611
1825,bbb,1,0.04509401321411133
1826,bbb,2,0.04411494731903076
1827,bbb,1,0.05241107940673828
1828,bbb,2,0.05324995517730713
1829,bbb,0,0.10646998882293701
1830,bbb,2,0.07009398937225342
1831,bbb,2,0.037989020347595215
1832,bbb,0,0.04623293876647949
1833,bbb,2,0.06013798713684082
1834,bbb,1,0.04511308670043945
1835,bbb,0,0.04372000694274902
1836,bbb,1,0.05391097068786621
1837,bbb,1,0.04458200931549072
1838,bbb,1,0.043087005615234375
1839,bbb,1,0.038722991943359375
1840,bbb,1,0.04320394992828369
1841,bbb,1,0.05273604393005371
1842,bbb,0,0.058241963386535645
1843,bbb,0,0.08920300006866455
1844,bbb,0,0.0710369348526001
1845,bbb,1,0.0530400276184082
1846,bbb,0,0.04021096229553223
1847,bbb,2,0.06191098690032959
1848,bbb,0,0.038493990898132324
1849,bbb,2,0.04362297058105469
1850,bbb,1,0.04084193706512451
1851,bbb,2,0.038731932640075684
1852,bbb,0,0.04364502429962158
1853,bbb,1,0.06682896614074707
1854,bbb,2,0.03983104228973389
1855,bbb,0,0.04204702377319336
1856,bbb,0,0.045015931129455566
1857,bbb,1,0.047706007957458496
1858,bbb,2,0.05663800239562988
1859,bbb,2,0.04031407833099365
1860,bbb,0,0.06459200382232666
1861,bbb,1,0.07475697994232178
1862,bbb,0,0.03932499885559082
1863,bbb,1,0.044139981269836426
1864,bbb,2,0.03872203826904297
1865,bbb,1,0.07485604286193848
1866,bbb,2,0.05181300640106201
1867,bbb,1,0.047534942626953125
1868,bbb,0,0.04077005386352539
1869,bbb,2,0.04012799263000488
1870,bbb,1,0.039044976234436035
1871,bbb,1,0.040382981300354004
1872,bbb,0,0.03571605682373047
1873,bbb,0,0.0413210391998291
1874,bbb,1,0.10518395900726318
1875,bbb,0,0.04339098930358887
1876,bbb,2,0.04343998432159424
1877,bbb,2,0.05453193187713623
1878,bbb,1,0.06795799732208252
1879,bbb,2,0.108428955078125
1880,bbb,0,0.06306099891662598
1881,bbb,1,0.04102909564971924
1882,bbb,2,0.13859105110168457
1883,bbb,2,0.09536290168762207
1884,bbb,0,0.05306100845336914
1885,bbb,0,0.04625201225280762
1886,bbb,1,0.04415607452392578
1887,bbb,1,0.03857004642486572
1888,bbb,0,0.0747990608215332
1889,bbb,1,0.06260395050048828
1890,bbb,2,0.042672038078308105
1891,bbb,0,0.05385005474090576
1892,bbb,0,0.04885399341583252
1893,bbb,2,0.04702603816986084
1894,bbb,0,0.04325997829437256
1895,bbb,1,0.04615795612335205
1896,bbb,0,0.03983604907989502
1897,bbb,0,0.03915905952453613
1898,bbb,1,0.04153597354888916
1899,bbb,0,0.09783589839935303
1900,bbb,1,0.04576694965362549
1901,bbb,0,0.051687002182006836
1902,bbb,0,0.11033594608306885
1903,bbb,0,0.051191091537475586
1904,bbb,1,0.16700994968414307
1905,bbb,1,0.04671907424926758
1906,bbb,0,0.04088401794433594
1907,bbb,0,0.04021000862121582
1908,bbb,1,0.04040801525115967
1909,bbb,2,0.04014694690704346
1910,bbb,0,0.06608998775482178
1911,bbb,1,0.04659402370452881
1912,bbb,0,0.042832016944885254
1913,bbb,1,0.03709292411804199
1914,bbb,0,0.04304194450378418
1915,bbb,0,0.04345297813415527
1916,bbb,0,0.09789597988128662
1917,bbb,0,0.06990706920623779
1918,bbb,0,0.05667603015899658
1919,bbb,2,0.04528999328613281
1920,bbb,1,0.06311297416687012
1921,bbb,1,0.07273602485656738
1922,bbb,0,0.03625905513763428
1923,bbb,2,0.045262932777404785
1924,bbb,0,0.04296600818634033
1925,bbb,2,0.041310906410217285
1926,bbb,1,0.1089620590209961
1927,bbb,0,0.04039609432220459
1928,bbb,0,0.03685903549194336
1929,bbb,1,0.04418599605560303
1930,bbb,0,0.046182990074157715
1931,bbb,2,0.04136395454406738
1932,bbb,1,0.14490199089050293
1933,bbb,1,0.03500103950500488
1934,bbb,0,0.10465097427368164
1935,bbb,2,0.038313984870910645
1936,bbb,0,0.08949506282806396
1937,bbb,1,0.03853607177734375
1938,bbb,0,0.041221022605895996
1939,bbb,0,0.039404988288879395
1940,bbb,0,0.10723602771759033
1941,bbb,0,0.06447696685791016
1942,bbb,2,0.03499495983123779
1943,bbb,1,0.03912806510925293
1944,bbb,0,0.0478520393371582
1945,bbb,1,0.039463043212890625
1946,bbb,0,0.0560610294342041
1947,bbb,2,0.03835701942443848
1948,bbb,0,0.04396998882293701
1949,bbb,2,0.07001006603240967
1950,bbb,2,0.0625760555267334
1951,bbb,0,0.06509292125701904
1952,bbb,1,0.0543140172958374
1953,bbb,0,0.05476796627044678
1954,bbb,0,0.05619406700134277
1955,bbb,1,0.05453002452850342
1956,bbb,2,0.03612995147705078
1957,bbb,1,0.04011499881744385
1958,bbb,0,0.07168102264404297
1959,bbb,2,0.07541298866271973
1960,bbb,0,0.047563910484313965
1961,bbb,1,0.04138505458831787
1962,bbb,0,0.05051600933074951
1963,bbb,2,0.14944791793823242
1964,bbb,0,0.039562106132507324
1965,bbb,1,0.03952598571777344
1966,bbb,0,0.03349709510803223
1967,bbb,0,0.09838700294494629
1968,bbb,2,0.040675997734069824
1969,bbb,1,0.03978395462036133
1970,bbb,2,0.036347031593322754
1971,bbb,0,0.03203094005584717
1972,bbb,0,0.09372198581695557
1973,bbb,1,0.053852081298828125
1974,bbb,2,0.04755699634552002
1975,bbb,0,0.03942000865936279
1976,bbb,1,0.038859009742736816
1977,bbb,0,0.035520076751708984
1978,bbb,1,0.07293701171875
1979,bbb,0,0.03725600242614746
1980,bbb,2,0.0816810131072998
1981,bbb,2,0.04067802429199219
1982,bbb,0,0.07259702682495117
1983,bbb,1,0.0746690034866333
1984,bbb,0,0.07422590255737305
1985,bbb,1,0.04034304618835449
1986,bbb,0,0.0685039758682251
1987,bbb,1,0.04787898063659668
1988,bbb,1,0.05676400661468506
1989,bbb,2,0.04265403747558594
1990,bbb,0,0.04253101348876953
1991,bbb,2,0.06221902370452881
1992,bbb,1,0.037850022315979004
1993,bbb,0,0.04235696792602539
1994,bbb,0,0.043618083000183105
1995,bbb,0,0.0447230339050293
1996,bbb,1,0.05484795570373535
1997,bbb,1,0.057157039642333984
1998,bbb,0,0.04535496234893799
1999,bbb,0,0.05626094341278076
2000,bbb,0,0.07514297962188721
2001,bbb,2,0.04662501811981201
2002,bbb,1,0.035310983657836914
2003,bbb,0,0.04058098793029785
2004,bbb,1,0.0363619327545166
2005,bbb,0,0.061224937438964844
2006,bbb,0,0.03952491283416748
2007,bbb,0,0.050324082374572754
2008,bbb,0,0.13699007034301758
2009,bbb,1,0.037644028663635254
2010,bbb,0,0.07517504692077637
2011,bbb,2,0.04126393795013428
2012,bbb,0,0.055163025856018066
2013,bbb,0,0.0447540283203125
2014,bbb,0,0.03997206687927246
2015,bbb,0,0.03728592395782471
2016,bbb,0,0.036805033683776855
2017,bbb,0,0.04159390926361084
2018,bbb,1,0.08726203441619873
2019,bbb,1,0.04162609577178955
2020,bbb,1,0.04475700855255127
2021,bbb,0,0.03814101219177246
2022,bbb,1,0.03878903388977051
2023,bbb,0,0.05873596668243408
2024,bbb,1,0.038586974143981934
2025,bbb,0,0.042204976081848145
2026,bbb,0,0.06674790382385254
2027,bbb,2,0.05176901817321777
2028,bbb,1,0.046893954277038574
2029,bbb,2,0.06893694400787354
2030,bbb,1,0.04044997692108154
2031,bbb,1,0.057734012603759766
2032,bbb,2,0.037895917892456055
2033,bbb,2,0.08907103538513184
2034,bbb,0,0.057469964027404785
2035,bbb,1,0.039067983627319336
2036,bbb,1,0.04299294948577881
2037,bbb,0,0.0321120023727417
2038,bbb,2,0.03969001770019531
2039,bbb,2,0.03738903999328613
2040,bbb,2,0.06378293037414551
2041,bbb,2,0.040704965591430664
2042,bbb,2,0.038581013679504395
2043,bbb,2,0.053244948387145996
2044,bbb,0,0.03232991695404053
2045,bbb,0,0.03998291492462158
2046,bbb,2,0.03666794300079346
2047,bbb,2,0.035162925720214844
2048,bbb,1,0.04783296585083008
2049,bbb,0,0.04723095893859863
2050,bbb,2,0.044299960136413574
2051,bbb,1,0.058360934257507324
2052,bbb,1,0.07544898986816406
2053,bbb,2,0.08858597278594971
2054,bbb,1,0.037663936614990234
2055,bbb,0,0.06558406352996826
2056,bbb,2,0.0459820032119751
2057,bbb,0,0.036813974380493164
2058,bbb,2,0.03598594665527344
2059,bbb,2,0.07293200492858887
2060,bbb,0,0.035833001136779785
2061,bbb,1,0.04358506202697754
2062,bbb,1,0.03983795642852783
2063,bbb,2,0.0462489128112793
2064,bbb,0,0.06260108947753906
2065,bbb,0,0.05015695095062256
2066,bbb,1,0.09214496612548828
2067,bbb,0,0.09826099872589111
2068,bbb,1,0.04358398914337158
2069,bbb,2,0.07673192024230957
2070,bbb,1,0.04409492015838623
2071,bbb,0,0.036054015159606934
2072,bbb,2,0.03983199596405029
2073,bbb,1,0.04322409629821777
2074,bbb,2,0.04417002201080322
2075,bbb,0,0.03668498992919922
2076,bbb,1,0.08017098903656006
2077,bbb,1,0.04352092742919922
2078,bbb,0,0.046946048736572266
2079,bbb,2,0.05693709850311279
2080,bbb,2,0.035790085792541504
2081,bbb,0,0.041146039962768555
2082,bbb,0,0.0403590202331543
2083,bbb,2,0.040670037269592285
2084,bbb,0,0.04296398162841797
2085,bbb,2,0.03717303276062012
2086,bbb,1,0.06672406196594238
2087,bbb,0,0.0337299108505249
2088,bbb,1,0.10903501510620117
2089,bbb,0,0.0686110258102417
2090,bbb,1,0.054556965827941895
2091,bbb,0,0.06638503074645996
2092,bbb,1,0.04970395565032959
2093,bbb,0,0.03919506072998047
2094,bbb,2,0.03743696212768555
2095,bbb,1,0.04290509223937988
2096,bbb,2,0.04346203804016113
2097,bbb,1,0.06638598442077637
2098,bbb,2,0.04852104187011719
2099,bbb,0,0.03485095500946045
2100,bbb,2,0.03803408145904541
2101,bbb,1,0.07055199146270752
2102,bbb,0,0.03961193561553955
2103,bbb,1,0.05111408233642578
2104,bbb,0,0.034564971923828125
2105,bbb,2,0.06422102451324463
2106,bbb,0,0.05526399612426758
2107,bbb,0,0.04657304286956787
2108,bbb,0,0.06393194198608398
2109,bbb,0,0.04223501682281494
2110,bbb,1,0.040094971656799316
2111,bbb,0,0.042764902114868164
2112,bbb,1,0.0417250394821167
2113,bbb,1,0.04733002185821533
2114,bbb,1,0.052102088928222656
2115,bbb,1,0.034767985343933105
2116,bbb,0,0.03777194023132324
2117,bbb,1,0.034159064292907715
2118,bbb,1,0.06715500354766846
2119,bbb,0,0.040347933769226074
2120,bbb,2,0.04069399833679199
2121,bbb,0,0.03484499454498291
2122,bbb,1,0.05132102966308594
2123,bbb,0,0.046315908432006836
2124,bbb,0,0.033220887184143066
2125,bbb,1,0.040518999099731445
2126,bbb,2,0.04683196544647217
2127,bbb,2,0.041445016860961914
2128,bbb,1,0.03833901882171631
2129,bbb,1,0.0950239896774292
2130,bbb,1,0.08404695987701416
2131,bbb,0,0.04013395309448242
2132,bbb,0,0.04017901420593262
2133,bbb,2,0.04553699493408203
2134,bbb,2,0.10015201568603516
2135,bbb,2,0.06560301780700684
2136,bbb,1,0.03554797172546387
2137,bbb,2,0.05340099334716797
2138,bbb,0,0.03707695007324219
2139,bbb,1,0.043383002281188965
2140,bbb,0,0.045646071434020996
2141,bbb,0,0.041252970695495605
2142,bbb,1,0.044291019439697266
2143,bbb,0,0.03595602512359619
2144,bbb,0,0.037901997566223145
2145,bbb,0,0.039530038833618164
2146,bbb,1,0.0760120153427124
2147,bbb,0,0.0551760196685791
2148,bbb,2,0.059556007385253906
2149,bbb,2,0.0538330078125
2150,bbb,1,0.061535000801086426
2151,bbb,0,0.03886699676513672
2152,bbb,0,0.04381406307220459
2153,bbb,0,0.04478597640991211
2154,bbb,2,0.03868401050567627
2155,bbb,0,0.0406879186630249
2156,bbb,0,0.0755300521850586
2157,bbb,0,0.060163021087646484
2158,bbb,2,0.07063794136047363
2159,bbb,2,0.04506802558898926
2160,bbb,0,0.03944599628448486
2161,bbb,1,0.040617942810058594
2162,bbb,2,0.04703795909881592
2163,bbb,1,0.07262897491455078
2164,bbb,1,0.0346909761428833
2165,bbb,2,0.03540802001953125
2166,bbb,0,0.06412601470947266
2167,bbb,2,0.04618096351623535
2168,bbb,1,0.041705965995788574
2169,bbb,0,0.08131098747253418
2170,bbb,1,0.04531300067901611
2171,bbb,0,0.03641307353973389
2172,bbb,2,0.04476606845855713
2173,bbb,2,0.036538004875183105
2174,bbb,1,0.06565690040588379
2175,bbb,2,0.03434610366821289
2176,bbb,2,0.038790106773376465
2177,bbb,1,0.042424917221069336
2178,bbb,2,0.055809974670410156
2179,bbb,2,0.04113590717315674
2180,bbb,0,0.08260905742645264
2181,bbb,0,0.054844021797180176
2182,bbb,2,0.06853008270263672
2183,bbb,1,0.03480207920074463
2184,bbb,0,0.05080306529998779
2185,bbb,1,0.05175900459289551
2186,bbb,2,0.040322065353393555
2187,bbb,2,0.049558043479919434
2188,bbb,1,0.03752100467681885
2189,bbb,1,0.05708909034729004
2190,bbb,1,0.1444530487060547
2191,bbb,1,0.05318403244018555
2192,bbb,2,0.040870070457458496
2193,bbb,0,0.04237091541290283
2194,bbb,0,0.04143106937408447
2195,bbb,2,0.04016005992889404
2196,bbb,2,0.03919196128845215
2197,bbb,2,0.038410067558288574
2198,bbb,0,0.04664003849029541
2199,bbb,2,0.066398024559021
2200,bbb,0,0.045033931732177734
2201,bbb,2,0.21375203132629395
2202,bbb,0,0.07364201545715332
2203,bbb,0,0.06918489933013916
2204,bbb,0,0.04673600196838379
2205,bbb,0,0.04876506328582764
2206,bbb,0,0.16606593132019043
2207,bbb,1,0.04734492301940918
2208,bbb,0,0.05034792423248291
2209,bbb,0,0.03835594654083252
2210,bbb,2,0.05687308311462402
2211,bbb,1,0.09480607509613037
2212,bbb,1,0.044525980949401855
2213,bbb,1,0.03661501407623291
2214,bbb,2,0.03997302055358887
2215,bbb,2,0.040217041969299316
2216,bbb,0,0.067344069480896
2217,bbb,0,0.06580603122711182
2218,bbb,0,0.06232404708862305
2219,bbb,0,0.04733598232269287
2220,bbb,1,0.05368602275848389
2221,bbb,1,0.03897297382354736
2222,bbb,0,0.04159808158874512
2223,bbb,2,0.03929400444030762
2224,bbb,0,0.04203295707702637
2225,bbb,0,0.05411696434020996
2226,bbb,2,0.03539097309112549
2227,bbb,1,0.034007906913757324
2228,bbb,0,0.04926300048828125
2229,bbb,2,0.03301799297332764
2230,bbb,1,0.04677999019622803
2231,bbb,0,0.08187401294708252
2232,bbb,1,0.0417100191116333
2233,bbb,1,0.043359994888305664
2234,bbb,2,0.08083999156951904
2235,bbb,2,0.03973197937011719
2236,bbb,2,0.06431102752685547
2237,bbb,0,0.036013007164001465
2238,bbb,0,0.04351091384887695
2239,bbb,2,0.050042033195495605
2240,bbb,0,0.03752708435058594
2241,bbb,0,0.041494011878967285
2242,bbb,0,0.03969407081604004
2243,bbb,2,0.04731297492980957
2244,bbb,2,0.05143892765045166
2245,bbb,0,0.06596601009368896
2246,bbb,2,0.03806102275848389
2247,bbb,0,0.04851400852203369
2248,bbb,2,0.14591503143310547
2249,bbb,2,0.047535061836242676
2250,bbb,1,0.03426790237426758
2251,bbb,0,0.05326700210571289
2252,bbb,0,0.03877401351928711
2253,bbb,2,0.03951394557952881
2254,bbb,0,0.05290102958679199
2255,bbb,0,0.06512892246246338
2256,bbb,1,0.051109910011291504
2257,bbb,1,0.07423698902130127
2258,bbb,1,0.04417896270751953
2259,bbb,1,0.05882298946380615
2260,bbb,2,0.040303945541381836
2261,bbb,0,0.03903400897979736
2262,bbb,2,0.048283934593200684
2263,bbb,0,0.03383994102478027
2264,bbb,1,0.029211997985839844
2265,bbb,0,0.04091691970825195
2266,bbb,2,0.04035806655883789
2267,bbb,0,0.04699599742889404
2268,bbb,0,0.09547698497772217
2269,bbb,0,0.0487520694732666
2270,bbb,1,0.031717896461486816
2271,bbb,0,0.03390204906463623
2272,bbb,2,0.035617947578430176
2273,bbb,2,0.03738999366760254
2274,bbb,1,0.04376101493835449
2275,bbb,2,0.04015696048736572
2276,bbb,2,0.07834196090698242
2277,bbb,1,0.03717398643493652
2278,bbb,2,0.08838701248168945
2279,bbb,2,0.06443500518798828
2280,bbb,0,0.07039904594421387
2281,bbb,1,0.03658294677734375
2282,bbb,2,0.03805804252624512
2283,bbb,0,0.03590798377990723
2284,bbb,0,0.058923959732055664
2285,bbb,1,0.052214980125427246
2286,bbb,0,0.05334198474884033
2287,bbb,0,0.0385819673538208
2288,bbb,0,0.04122591018676758
2289,bbb,0,0.04452097415924072
2290,bbb,0,0.04409301280975342
2291,bbb,0,0.03680002689361572
2292,bbb,1,0.03707301616668701
2293,bbb,2,0.06251299381256104
2294,bbb,1,0.05082499980926514
2295,bbb,2,0.03654801845550537
2296,bbb,0,0.036395907402038574
2297,bbb,0,0.055204033851623535
2298,bbb,1,0.06551802158355713
2299,bbb,1,0.04552805423736572
2300,bbb,0,0.03496503829956055
2301,bbb,2,0.035894036293029785
2302,bbb,1,0.09960496425628662
2303,bbb,0,0.03672301769256592
2304,bbb,1,0.0379490852355957
2305,bbb,1,0.04285597801208496
2306,bbb,0,0.038268089294433594
2307,bbb,2,0.044593095779418945
2308,bbb,0,0.0526200532913208
2309,bbb,2,0.04488098621368408
2310,bbb,1,0.05136001110076904
2311,bbb,0,0.06859195232391357
2312,bbb,0,0.040746092796325684
2313,bbb,0,0.0773019790649414
2314,bbb,0,0.04619705677032471
2315,bbb,0,0.04296600818634033
2316,bbb,0,0.04061591625213623
2317,bbb,1,0.04483497142791748
2318,bbb,1,0.05192899703979492
2319,bbb,0,0.042997002601623535
2320,bbb,0,0.036689043045043945
2321,bbb,0,0.04503607749938965
2322,bbb,1,0.042559027671813965
2323,bbb,2,0.05180490016937256
2324,bbb,2,0.0383150577545166
2325,bbb,0,0.04726099967956543
2326,bbb,0,0.036872029304504395
2327,bbb,2,0.04148697853088379
2328,bbb,0,0.0654909610748291
2329,bbb,0,0.06649196147918701
2330,bbb,1,0.06205904483795166
2331,bbb,0,0.056857943534851074
2332,bbb,1,0.03937101364135742
2333,bbb,1,0.05141496658325195
2334,bbb,1,0.08450007438659668
2335,bbb,2,0.08468401432037354
2336,bbb,2,0.033744096755981445
2337,bbb,0,0.08640491962432861
2338,bbb,1,0.05346500873565674
2339,bbb,0,0.0528489351272583
2340,bbb,2,0.04439496994018555
2341,bbb,1,0.03777599334716797
2342,bbb,2,0.03614306449890137
2343,bbb,2,0.05064702033996582
2344,bbb,0,0.05710291862487793
2345,bbb,2,0.052324891090393066
2346,bbb,0,0.07260298728942871
2347,bbb,2,0.05515897274017334
2348,bbb,1,0.04925501346588135
2349,bbb,1,0.09198403358459473
2350,bbb,2,0.03955709934234619
2351,bbb,1,0.04317891597747803
2352,bbb,1,0.051524996757507324
2353,bbb,2,0.07296299934387207
2354,bbb,0,0.042582035064697266
2355,bbb,1,0.04573094844818115
2356,bbb,1,0.051141977310180664
2357,bbb,2,0.039901018142700195
2358,bbb,1,0.05201292037963867
2359,bbb,2,0.04273998737335205
2360,bbb,0,0.04951202869415283
2361,bbb,1,0.04005908966064453
2362,bbb,1,0.04449009895324707
2363,bbb,1,0.04790496826171875
2364,bbb,0,0.07137608528137207
2365,bbb,1,0.0526120662689209
2366,bbb,0,0.04533100128173828
2367,bbb,0,0.073294997215271
2368,bbb,1,0.05300402641296387
2369,bbb,0,0.04842495918273926
2370,bbb,1,0.042489051818847656
2371,bbb,0,0.05378603935241699
2372,bbb,0,0.04020500183105469
2373,bbb,1,0.035739898681640625
2374,bbb,0,0.04451107978820801
2375,bbb,0,0.05571305751800537
2376,bbb,0,0.07709705829620361
2377,bbb,0,0.0607600212097168
2378,bbb,0,0.03793501853942871
2379,bbb,0,0.03783893585205078
2380,bbb,0,0.03814506530761719
2381,bbb,2,0.03595101833343506
2382,bbb,0,0.16041207313537598
2383,bbb,2,0.055876970291137695
2384,bbb,1,0.10360395908355713
2385,bbb,2,0.09586095809936523
2386,bbb,2,0.049530982971191406
2387,bbb,2,0.07700097560882568
2388,bbb,0,0.042886972427368164
2389,bbb,2,0.046231985092163086
2390,bbb,2,0.03692495822906494
2391,bbb,1,0.06789791584014893
2392,bbb,0,0.05000793933868408
2393,bbb,2,0.06021595001220703
2394,bbb,1,0.09068310260772705
2395,bbb,0,0.055610060691833496
2396,bbb,2,0.06234300136566162
2397,bbb,1,0.19861197471618652
2398,bbb,2,0.05548298358917236
2399,bbb,0,0.06702196598052979
2400,bbb,1,0.05043995380401611
2401,bbb,0,0.035173892974853516
2402,bbb,1,0.04062604904174805
2403,bbb,0,0.03759801387786865
2404,bbb,1,0.07630407810211182
2405,bbb,1,0.03997600078582764
2406,bbb,2,0.03659701347351074
2407,bbb,0,0.05734896659851074
2408,bbb,1,0.0769280195236206
2409,bbb,1,0.03795802593231201
2410,bbb,2,0.04065501689910889
2411,bbb,1,0.03493905067443848
2412,bbb,0,0.04070103168487549
2413,bbb,1,0.03467094898223877
2414,bbb,2,0.03930699825286865
2415,bbb,1,0.04563796520233154
2416,bbb,2,0.035841941833496094
2417,bbb,0,0.04196500778198242
2418,bbb,0,0.0429309606552124
2419,bbb,1,0.03969895839691162
2420,bbb,2,0.05840194225311279
2421,bbb,1,0.07017195224761963
2422,bbb,0,0.05221199989318848
2423,bbb,1,0.04960000514984131
2424,bbb,2,0.036302924156188965
2425,bbb,0,0.03753399848937988
2426,bbb,0,0.03457498550415039
2427,bbb,0,0.04483211040496826
2428,bbb,2,0.06794393062591553
2429,bbb,0,0.036910057067871094
2430,bbb,2,0.043305039405822754
2431,bbb,1,0.044888973236083984
2432,bbb,0,0.06861996650695801
2433,bbb,1,0.07703399658203125
2434,bbb,0,0.04261207580566406
2435,bbb,0,0.07304906845092773
2436,bbb,0,0.04344892501831055
2437,bbb,0,0.04322695732116699
2438,bbb,1,0.036857008934020996
2439,bbb,0,0.04284393787384033
2440,bbb,0,0.04110896587371826
2441,bbb,0,0.04337894916534424
2442,bbb,1,0.05779600143432617
2443,bbb,0,0.07525300979614258
2444,bbb,0,0.06229901313781738
2445,bbb,2,0.04185593128204346
2446,bbb,2,0.04171395301818848
2447,bbb,0,0.04280400276184082
2448,bbb,0,0.05975902080535889
2449,bbb,2,0.07303595542907715
2450,bbb,0,0.08351898193359375
2451,bbb,0,0.04153800010681152
2452,bbb,2,0.03296089172363281
2453,bbb,0,0.03813803195953369
2454,bbb,0,0.05750906467437744
2455,bbb,2,0.0573199987411499
2456,bbb,2,0.05387997627258301
2457,bbb,2,0.06479299068450928
2458,bbb,0,0.03982210159301758
2459,bbb,1,0.04143702983856201
2460,bbb,2,0.039115071296691895
2461,bbb,0,0.06433796882629395
2462,bbb,2,0.07547497749328613
2463,bbb,2,0.03718400001525879
2464,bbb,1,0.036322951316833496
2465,bbb,1,0.0305020809173584
2466,bbb,0,0.0358428955078125
2467,bbb,2,0.034443020820617676
2468,bbb,1,0.03351104259490967
2469,bbb,2,0.03569197654724121
2470,bbb,2,0.041152000427246094
2471,bbb,1,0.04496598243713379
2472,bbb,1,0.05038893222808838
2473,bbb,0,0.03445994853973389
2474,bbb,1,0.06745994091033936
2475,bbb,2,0.04418599605560303
2476,bbb,0,0.04273498058319092
2477,bbb,0,0.04239809513092041
2478,bbb,1,0.05040299892425537
2479,bbb,2,0.06826794147491455
2480,bbb,1,0.07974207401275635
2481,bbb,0,0.039208054542541504
2482,bbb,1,0.04330110549926758
2483,bbb,0,0.0642240047454834
2484,bbb,0,0.04068398475646973
2485,bbb,0,0.07328689098358154
2486,bbb,1,0.06965196132659912
2487,bbb,1,0.10159599781036377
2488,bbb,2,0.0463099479675293
2489,bbb,2,0.040930986404418945
2490,bbb,1,0.06709897518157959
2491,bbb,0,0.03660595417022705
