# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big]
GAME,WINNER,TIME,big,big
810,1,0.05427396297454834,43,59
811,1,0.06205403804779053,43,59
812,1,0.06748902797698975,43,59
813,1,0.06001996994018555,43,59
814,0,0.14200890064239502,53,35
815,0,0.07254898548126221,59,43
816,1,0.05531799793243408,43,59
817,0,0.05191397666931152,59,43
818,0,0.04676401615142822,53,42
819,0,0.09993398189544678,59,43
820,0,0.05171406269073486,59,43
821,1,0.07905900478363037,43,59
822,0,0.05725991725921631,53,42
823,0,0.12681198120117188,59,43
824,1,0.07989895343780518,43,59
825,1,0.16061699390411377,29,59
826,1,0.06789398193359375,43,59
827,1,0.07832300662994385,43,59
828,1,0.06955599784851074,43,59
829,1,0.0732489824295044,43,59
830,0,0.07187604904174805,59,43
831,1,0.06680190563201904,43,59
832,0,0.10037708282470703,59,43
833,1,0.06695890426635742,43,59
834,1,0.12571299076080322,42,53
835,0,0.07034802436828613,59,43
836,0,0.07395899295806885,59,43
837,1,0.06542301177978516,36,59
838,0,0.0806959867477417,59,43
839,0,0.05713498592376709,59,43
840,0,0.06630992889404297,59,43
841,0,0.10192298889160156,59,43
842,0,0.04600703716278076,59,29
843,1,0.05381309986114502,43,59
844,0,0.061454057693481445,59,43
845,0,0.06309902667999268,59,43
846,1,0.05608701705932617,43,59
847,1,0.05378901958465576,43,59
848,0,0.05646705627441406,59,43
849,0,0.05676901340484619,59,43
850,1,0.062211036682128906,43,59
851,0,0.060140013694763184,59,43
852,0,0.04127204418182373,60,21
853,1,0.0626150369644165,43,59
854,0,0.05383098125457764,53,42
855,0,0.0590130090713501,59,43
856,0,0.0603100061416626,59,43
857,0,0.05544102191925049,59,43
858,0,0.04549300670623779,60,28
859,1,0.059532999992370605,43,59
860,1,0.054489970207214355,43,59
861,0,0.047294020652770996,53,42
862,0,0.05744504928588867,59,43
863,1,0.06147289276123047,43,59
864,0,0.058773040771484375,59,43
865,0,0.05885589122772217,59,43
866,1,0.05411207675933838,43,59
867,0,0.05856907367706299,59,43
868,0,0.0399169921875,60,28
869,1,0.057057976722717285,43,59
870,0,0.10316908359527588,59,43
871,1,0.05935704708099365,43,59
872,0,0.0758199691772461,59,43
873,0,0.06416499614715576,59,43
874,1,0.06750702857971191,43,59
875,1,0.06369590759277344,43,59
876,1,0.05462801456451416,36,59
877,1,0.060487985610961914,43,59
878,1,0.052021026611328125,43,59
879,0,0.05554699897766113,59,43
880,0,0.07144498825073242,59,43
881,1,0.06379902362823486,43,59
882,1,0.12955307960510254,35,53
883,1,0.05915403366088867,43,59
884,1,0.05359601974487305,43,59
885,1,0.05402195453643799,43,59
886,0,0.06437897682189941,59,43
887,1,0.05888509750366211,43,59
888,0,0.1306769847869873,59,43
889,0,0.05624890327453613,59,43
890,0,0.0538480281829834,60,28
891,1,0.06701600551605225,43,59
892,0,0.058248043060302734,59,43
893,1,0.0437619686126709,42,53
894,1,0.04281294345855713,35,53
895,0,0.06360507011413574,59,43
896,0,0.057453036308288574,59,43
897,1,0.04150998592376709,36,59
898,1,0.055905938148498535,43,59
899,1,0.11601603031158447,43,59
900,0,0.05336904525756836,59,36
901,0,0.04190099239349365,53,35
902,0,0.07189702987670898,59,36
903,0,0.058995962142944336,60,21
904,1,0.06601297855377197,43,59
905,0,0.057788968086242676,59,43
906,1,0.05774796009063721,43,59
907,0,0.0620880126953125,59,43
908,0,0.057029008865356445,59,43
909,0,0.04146897792816162,53,35
910,0,0.05346095561981201,59,43
911,0,0.05524492263793945,59,43
912,0,0.05525398254394531,59,43
913,1,0.04448401927947998,36,59
914,1,0.06212794780731201,43,59
915,1,0.06305599212646484,43,59
916,1,0.06162595748901367,43,59
917,0,0.059166908264160156,59,36
918,0,0.06444191932678223,59,29
919,0,0.06370294094085693,59,43
920,0,0.057914018630981445,59,43
921,1,0.05829310417175293,43,59
922,0,0.05876195430755615,59,43
923,1,0.05906200408935547,43,59
924,0,0.06006801128387451,59,43
925,1,0.04565298557281494,29,59
926,1,0.0573580265045166,43,59
927,0,0.05320000648498535,59,43
928,1,0.0577160120010376,43,59
929,1,0.058905959129333496,43,59
930,1,0.05752003192901611,43,59
931,1,0.06216001510620117,43,59
932,1,0.08142590522766113,43,59
933,0,0.059021949768066406,59,29
934,0,0.050511956214904785,59,43
935,0,0.06171309947967529,59,43
936,0,0.04487299919128418,53,42
937,1,0.05525505542755127,35,53
938,0,0.055534958839416504,53,42
939,1,0.05617797374725342,43,59
940,1,0.043789029121398926,29,59
941,0,0.08511197566986084,59,43
942,1,0.09681200981140137,43,59
943,1,0.08040297031402588,43,59
944,0,0.08606910705566406,59,43
945,1,0.06861603260040283,43,59
946,1,0.06254398822784424,43,59
947,0,0.06539201736450195,59,43
948,0,0.06140899658203125,59,43
949,1,0.13252794742584229,43,59
950,1,0.06160402297973633,43,59
951,0,0.06261694431304932,53,35
952,1,0.05425000190734863,36,59
953,1,0.0637969970703125,43,59
954,1,0.13616693019866943,43,59
955,0,0.06992995738983154,59,43
956,0,0.085426926612854,59,43
957,0,0.10910701751708984,59,43
958,0,0.05834090709686279,59,43
959,1,0.0575789213180542,43,59
960,1,0.05365300178527832,42,53
961,0,0.0636979341506958,59,43
962,1,0.07005596160888672,43,59
963,1,0.0595780611038208,43,59
964,0,0.05846595764160156,53,42
965,1,0.056643009185791016,43,59
966,0,0.1133270263671875,59,43
967,1,0.05790996551513672,42,53
968,0,0.11792397499084473,59,43
969,1,0.06100296974182129,43,59
970,0,0.05807697772979736,59,43
971,0,0.07424807548522949,59,43
972,0,0.06137502193450928,59,43
973,0,0.06326806545257568,59,43
974,0,0.04772794246673584,60,35
975,1,0.06401097774505615,43,59
976,0,0.06212306022644043,59,43
977,0,0.06305396556854248,59,43
978,0,0.05462908744812012,53,42
979,0,0.047132015228271484,59,36
980,0,0.057401061058044434,59,43
981,1,0.05803799629211426,36,59
982,0,0.05506300926208496,59,43
983,0,0.05991506576538086,59,43
984,0,0.06261193752288818,59,43
985,0,0.0884169340133667,53,35
986,0,0.07747602462768555,59,43
987,1,0.07061207294464111,43,59
988,1,0.15286195278167725,43,59
989,1,0.06455302238464355,43,59
990,0,0.06194305419921875,59,43
991,1,0.06909298896789551,43,59
992,1,0.06445097923278809,43,59
993,1,0.05338597297668457,36,59
994,1,0.04981493949890137,43,59
995,1,0.05065798759460449,43,59
996,1,0.04325294494628906,42,53
997,0,0.06294703483581543,53,42
998,1,0.06255698204040527,43,59
999,1,0.0636129379272461,43,59
1000,0,0.05842900276184082,59,43
1001,1,0.061524033546447754,43,59
1002,0,0.0710829496383667,59,43
1003,0,0.05937206745147705,59,43
1004,0,0.05942404270172119,59,36
1005,1,0.0525360107421875,43,59
1006,1,0.08330190181732178,43,59
1007,0,0.06509709358215332,59,43
1008,0,0.0456470251083374,59,29
1009,0,0.05583596229553223,59,43
1010,1,0.12227904796600342,43,59
1011,0,0.06224393844604492,59,43
1012,0,0.05961298942565918,59,43
1013,1,0.0638970136642456,43,59
1014,0,0.055369019508361816,59,36
1015,0,0.0545579195022583,59,29
1016,0,0.061213016510009766,59,43
1017,0,0.054133057594299316,59,43
1018,1,0.060549020767211914,43,59
1019,0,0.05646693706512451,53,35
1020,0,0.059831976890563965,59,43
1021,0,0.06310999393463135,59,43
1022,1,0.07004594802856445,43,59
1023,1,0.06963801383972168,43,59
1024,0,0.06026411056518555,59,43
1025,1,0.07180202007293701,43,59
1026,0,0.054118990898132324,59,29
1027,0,0.04721498489379883,60,28
1028,0,0.05766105651855469,53,42
1029,0,0.05581092834472656,59,36
1030,1,0.11055302619934082,43,59
1031,0,0.06372606754302979,59,43
1032,1,0.061364054679870605,43,59
1033,1,0.06747102737426758,43,59
1034,0,0.054038047790527344,53,42
1035,0,0.05369699001312256,60,35
1036,0,0.06164097785949707,59,43
1037,1,0.0395350456237793,21,60
1038,1,0.042233943939208984,28,60
1039,0,0.11735999584197998,53,35
1040,0,0.06371796131134033,59,43
1041,0,0.06536400318145752,59,43
1042,0,0.06232297420501709,59,43
1043,1,0.06215500831604004,43,59
1044,0,0.05850505828857422,59,43
1045,1,0.050637006759643555,29,59
1046,1,0.060932040214538574,43,59
1047,0,0.047276973724365234,53,42
1048,1,0.06066298484802246,43,59
1049,1,0.06315600872039795,43,59
1050,0,0.05310201644897461,59,29
1051,1,0.06616401672363281,43,59
1052,0,0.0533519983291626,59,43
1053,1,0.040754079818725586,21,60
1054,1,0.07024109363555908,35,60
1055,1,0.06328296661376953,43,59
1056,0,0.06854104995727539,59,43
1057,0,0.06922399997711182,59,43
1058,1,0.07395696640014648,43,59
1059,0,0.06135296821594238,60,35
1060,0,0.05713999271392822,59,43
1061,1,0.0603489875793457,36,59
1062,1,0.05827498435974121,43,59
1063,1,0.07527995109558105,43,59
1064,1,0.05895495414733887,43,59
1065,0,0.07415807247161865,60,35
1066,1,0.06485295295715332,43,59
1067,0,0.05806994438171387,59,43
1068,0,0.05703401565551758,59,43
1069,0,0.05990195274353027,59,43
1070,1,0.05225205421447754,43,59
1071,0,0.058485984802246094,59,36
1072,0,0.04839801788330078,59,36
1073,0,0.05640697479248047,59,43
1074,0,0.05144095420837402,59,43
1075,0,0.054717063903808594,59,43
1076,1,0.04488801956176758,42,53
1077,0,0.055017948150634766,59,43
1078,0,0.09911799430847168,59,43
1079,1,0.06850898265838623,43,59
1080,1,0.0690009593963623,43,59
1081,1,0.07046306133270264,43,59
1082,0,0.06494605541229248,59,43
1083,0,0.07044100761413574,59,43
1084,1,0.07008707523345947,43,59
1085,1,0.06252694129943848,35,53
1086,0,0.06991803646087646,59,43
1087,0,0.05716204643249512,59,43
1088,1,0.06712603569030762,43,59
1089,1,0.06136298179626465,43,59
1090,0,0.05159890651702881,59,43
1091,1,0.08809995651245117,43,59
1092,1,0.0901709794998169,43,59
1093,0,0.07622408866882324,59,43
1094,0,0.06316399574279785,59,43
1095,0,0.062364935874938965,59,43
1096,0,0.0675048828125,59,43
1097,1,0.07225799560546875,43,59
1098,0,0.0630500316619873,59,43
1099,0,0.06119894981384277,59,43
1100,0,0.06275904178619385,59,43
1101,0,0.05945408344268799,59,43
1102,0,0.0685720443725586,59,43
1103,0,0.06062304973602295,59,43
1104,0,0.05999100208282471,59,43
1105,0,0.050483107566833496,53,35
1106,0,0.06178903579711914,59,36
1107,1,0.07948493957519531,43,59
1108,1,0.05209505558013916,36,59
1109,0,0.05660200119018555,53,42
1110,0,0.05918002128601074,59,43
1111,0,0.11713600158691406,60,28
1112,1,0.06030690670013428,43,59
1113,0,0.07227897644042969,59,43
1114,0,0.05811905860900879,59,43
1115,1,0.0659860372543335,43,59
1116,0,0.06437098979949951,59,43
1117,1,0.05513107776641846,36,59
1118,0,0.05703091621398926,59,43
1119,0,0.06631302833557129,59,43
1120,1,0.059460997581481934,43,59
1121,1,0.05301797389984131,42,53
1122,0,0.061128973960876465,59,43
1123,1,0.08462798595428467,43,59
1124,1,0.05137002468109131,42,53
1125,0,0.035635948181152344,60,21
1126,1,0.17492401599884033,43,59
1127,0,0.059275031089782715,59,43
1128,1,0.08865201473236084,43,59
1129,0,0.06252396106719971,59,43
1130,1,0.062152981758117676,43,59
1131,1,0.06756699085235596,43,59
1132,1,0.06574606895446777,43,59
1133,1,0.047366976737976074,36,59
1134,1,0.057801008224487305,43,59
1135,1,0.06364202499389648,43,59
1136,1,0.052049994468688965,42,53
1137,0,0.058786988258361816,59,43
1138,0,0.06554603576660156,59,43
1139,1,0.14699196815490723,43,59
1140,0,0.04333794116973877,59,36
1141,1,0.12088191509246826,43,59
1142,0,0.11905395984649658,59,43
1143,1,0.06069493293762207,36,59
1144,1,0.06072998046875,43,59
1145,1,0.11471104621887207,43,59
1146,0,0.05233001708984375,59,36
1147,1,0.0706169605255127,43,59
1148,0,0.06478798389434814,59,43
1149,0,0.05638706684112549,53,42
1150,0,0.055158019065856934,59,43
1151,0,0.06222808361053467,59,43
1152,1,0.0417560338973999,28,60
1153,1,0.09068405628204346,43,59
1154,0,0.061244964599609375,59,43
1155,0,0.04978799819946289,59,36
1156,0,0.059165000915527344,59,36
1157,1,0.08962202072143555,43,59
1158,1,0.10979998111724854,43,59
1159,1,0.05790102481842041,43,59
1160,1,0.05765998363494873,35,60
1161,0,0.05709993839263916,59,43
1162,0,0.04721498489379883,53,42
1163,0,0.06142103672027588,59,43
1164,1,0.07503807544708252,43,59
1165,0,0.0590289831161499,53,42
1166,0,0.0478520393371582,59,36
1167,1,0.06900405883789062,43,59
1168,1,0.0798419713973999,36,59
1169,1,0.07847988605499268,36,59
1170,0,0.081184983253479,59,36
1171,0,0.07762408256530762,59,43
1172,0,0.0781090259552002,59,43
1173,0,0.08668100833892822,59,43
1174,0,0.07974708080291748,59,43
1175,0,0.11391401290893555,59,43
1176,0,0.06354904174804688,59,43
1177,0,0.07598304748535156,59,43
1178,0,0.06435501575469971,59,43
1179,0,0.06073498725891113,59,43
1180,0,0.05825996398925781,59,43
1181,0,0.0889749526977539,59,43
1182,1,0.06872797012329102,43,59
1183,0,0.07743000984191895,59,43
1184,1,0.06578004360198975,43,59
1185,1,0.06730103492736816,43,59
1186,1,0.07408392429351807,43,59
1187,1,0.061276912689208984,42,53
1188,1,0.2256850004196167,43,59
1189,1,0.054283976554870605,43,59
1190,1,0.11850905418395996,42,53
1191,0,0.04071009159088135,60,21
1192,0,0.07063305377960205,59,43
1193,1,0.08221995830535889,43,59
1194,1,0.07295703887939453,43,59
1195,0,0.06629407405853271,59,43
1196,1,0.1096959114074707,43,59
1197,1,0.07065296173095703,43,59
1198,1,0.04992198944091797,43,59
1199,1,0.048922061920166016,43,59
1200,0,0.06785297393798828,59,43
1201,1,0.1284400224685669,43,59
1202,1,0.060700058937072754,43,59
1203,0,0.059931039810180664,59,43
1204,1,0.05572795867919922,43,59
1205,0,0.13861799240112305,59,36
1206,0,0.05206096172332764,53,35
1207,0,0.05660700798034668,59,43
1208,1,0.05435800552368164,42,53
1209,0,0.05803799629211426,59,43
1210,0,0.06007504463195801,59,43
1211,1,0.07245206832885742,43,59
1212,0,0.05997300148010254,59,43
1213,0,0.06788098812103271,59,43
1214,0,0.05972099304199219,59,43
1215,0,0.060346007347106934,59,43
1216,1,0.12173998355865479,43,59
1217,0,0.047572970390319824,59,43
1218,1,0.11230695247650146,43,59
1219,0,0.0638500452041626,59,43
1220,0,0.12430596351623535,59,43
1221,0,0.0664529800415039,59,43
1222,0,0.19777798652648926,59,43
1223,1,0.0572589635848999,43,59
1224,0,0.04574596881866455,60,35
1225,1,0.08424496650695801,43,59
1226,1,0.059844017028808594,43,59
1227,0,0.09380495548248291,60,35
1228,1,0.04462897777557373,28,60
1229,0,0.06812000274658203,53,42
1230,1,0.07638311386108398,43,59
1231,1,0.05348491668701172,42,53
1232,1,0.06149601936340332,43,59
1233,1,0.05750405788421631,42,53
1234,0,0.0447540283203125,60,21
1235,1,0.10869204998016357,43,59
1236,0,0.06222200393676758,59,43
1237,0,0.06260406970977783,59,43
1238,0,0.06864297389984131,59,43
1239,0,0.05914497375488281,59,43
1240,1,0.06655704975128174,43,59
1241,0,0.05919504165649414,59,43
1242,1,0.056375980377197266,43,59
1243,1,0.06009805202484131,42,53
1244,0,0.04552507400512695,53,42
1245,1,0.09278404712677002,43,59
1246,1,0.06384801864624023,43,59
1247,0,0.06561195850372314,59,43
1248,0,0.04640793800354004,53,42
1249,1,0.03759896755218506,21,60
1250,1,0.09437799453735352,36,59
1251,0,0.05858004093170166,53,35
1252,0,0.06398403644561768,59,43
1253,0,0.06096208095550537,59,43
1254,0,0.06033504009246826,59,43
1255,1,0.0604550838470459,43,59
1256,0,0.047456979751586914,53,42
1257,0,0.0684119462966919,59,43
1258,1,0.05382895469665527,36,59
1259,0,0.05489802360534668,59,43
1260,0,0.06502401828765869,59,43
1261,0,0.06247401237487793,59,43
1262,1,0.04745900630950928,35,60
1263,0,0.059432029724121094,53,42
1264,1,0.0603179931640625,43,59
1265,0,0.0511699914932251,59,36
1266,1,0.07294094562530518,43,59
1267,0,0.06776797771453857,59,43
1268,1,0.06370091438293457,43,59
1269,1,0.06015002727508545,43,59
1270,0,0.087973952293396,59,43
1271,0,0.07421398162841797,59,43
1272,1,0.07906198501586914,43,59
1273,1,0.05930793285369873,43,59
1274,0,0.06030905246734619,59,43
1275,0,0.06337594985961914,59,43
1276,1,0.07269108295440674,43,59
1277,0,0.05958104133605957,59,43
1278,1,0.053825974464416504,43,59
1279,0,0.0678720474243164,59,29
1280,0,0.05695998668670654,59,43
1281,0,0.05641496181488037,59,43
1282,1,0.09346401691436768,43,59
1283,1,0.09174001216888428,43,59
1284,1,0.07827496528625488,43,59
1285,1,0.09797489643096924,43,59
1286,0,0.08109009265899658,59,43
1287,0,0.06755399703979492,59,43
1288,0,0.07125198841094971,59,43
1289,0,0.06980001926422119,59,43
1290,0,0.06266093254089355,59,43
1291,0,0.10221695899963379,53,42
1292,0,0.061483025550842285,59,43
1293,0,0.05090498924255371,59,43
1294,1,0.0656059980392456,35,60
1295,1,0.05857408046722412,43,59
1296,0,0.07599890232086182,53,42
1297,0,0.10440802574157715,59,43
1298,1,0.09459996223449707,43,59
1299,0,0.22551405429840088,59,43
1300,1,0.05388903617858887,43,59
1301,1,0.10097503662109375,21,60
1302,1,0.0976029634475708,43,59
1303,0,0.054435014724731445,59,43
1304,0,0.07228195667266846,59,43
1305,0,0.08395600318908691,59,43
1306,1,0.05971992015838623,29,59
1307,0,0.06211507320404053,59,43
1308,1,0.05754399299621582,43,59
1309,1,0.06355798244476318,43,59
1310,0,0.0489499568939209,59,43
1311,1,0.0963289737701416,42,53
1312,0,0.06791090965270996,59,43
1313,1,0.05899703502655029,43,59
1314,0,0.0658949613571167,59,43
1315,1,0.059957027435302734,42,53
1316,1,0.06541705131530762,43,59
1317,1,0.05228602886199951,29,59
1318,0,0.13427996635437012,53,35
1319,0,0.07305395603179932,59,43
1320,0,0.05410599708557129,59,36
1321,1,0.06382298469543457,43,59
1322,0,0.14884698390960693,59,36
1323,1,0.05423402786254883,36,59
1324,1,0.05528998374938965,43,59
1325,1,0.09006893634796143,43,59
1326,1,0.06115901470184326,43,59
1327,1,0.0598599910736084,43,59
1328,1,0.0630960464477539,43,59
1329,0,0.06780993938446045,59,43
1330,1,0.05285501480102539,21,60
1331,1,0.0615689754486084,43,59
1332,1,0.14249110221862793,43,59
1333,0,0.08560991287231445,59,43
1334,0,0.06238603591918945,59,43
1335,1,0.09141206741333008,43,59
1336,0,0.06073498725891113,59,43
1337,0,0.08511805534362793,59,43
1338,0,0.07682299613952637,59,43
1339,1,0.11975991725921631,43,59
1340,0,0.059822916984558105,59,43
1341,1,0.047666072845458984,42,53
1342,0,0.05930304527282715,59,43
1343,1,0.06865596771240234,43,59
1344,1,0.06950104236602783,43,59
1345,0,0.05612897872924805,59,43
1346,0,0.09662699699401855,59,29
1347,1,0.0545879602432251,42,53
1348,0,0.06304407119750977,59,43
1349,0,0.06472194194793701,60,35
1350,0,0.06646299362182617,59,43
1351,0,0.05312502384185791,53,42
1352,0,0.05984604358673096,59,43
1353,1,0.06676089763641357,43,59
1354,0,0.0607609748840332,59,43
1355,0,0.07460904121398926,59,43
1356,0,0.05749201774597168,53,35
1357,0,0.10412490367889404,59,43
1358,0,0.0776669979095459,59,43
1359,0,0.0599970817565918,59,43
1360,1,0.06585705280303955,43,59
1361,1,0.05746197700500488,43,59
1362,1,0.05760204792022705,43,59
1363,1,0.06359100341796875,43,59
1364,1,0.06175494194030762,43,59
1365,1,0.06065011024475098,43,59
1366,1,0.05510103702545166,28,60
1367,0,0.07729494571685791,53,42
1368,0,0.07622599601745605,59,43
1369,1,0.06588304042816162,43,59
1370,0,0.0704660415649414,59,43
1371,1,0.06761503219604492,43,59
1372,0,0.06839001178741455,53,42
1373,0,0.06876301765441895,59,43
1374,1,0.053109049797058105,35,60
1375,1,0.0743401050567627,43,59
1376,1,0.06864988803863525,43,59
1377,1,0.05954599380493164,43,59
1378,1,0.06952905654907227,43,59
1379,1,0.053340911865234375,42,53
1380,1,0.059046030044555664,42,53
1381,0,0.06019794940948486,59,43
1382,1,0.056971073150634766,28,60
1383,0,0.06765294075012207,59,43
1384,0,0.06475400924682617,53,42
1385,0,0.0690760612487793,59,43
1386,0,0.06617796421051025,59,43
1387,0,0.062005043029785156,59,43
1388,1,0.059054017066955566,43,59
1389,1,0.06148803234100342,43,59
1390,1,0.06964302062988281,43,59
1391,1,0.19485700130462646,43,59
1392,0,0.06970500946044922,59,43
1393,1,0.06870901584625244,43,59
1394,1,0.07785701751708984,43,59
1395,0,0.08682000637054443,59,43
1396,1,0.06354808807373047,43,59
1397,1,0.06713294982910156,43,59
1398,1,0.06005704402923584,43,59
1399,0,0.056680917739868164,59,43
1400,1,0.05738997459411621,43,59
1401,0,0.06928598880767822,59,43
1402,1,0.06962096691131592,43,59
1403,0,0.06609499454498291,59,43
1404,1,0.11192905902862549,43,59
1405,1,0.07221400737762451,21,60
1406,1,0.09556794166564941,43,59
1407,1,0.0754770040512085,35,53
1408,0,0.05632495880126953,59,43
1409,0,0.07003307342529297,59,43
1410,1,0.06815600395202637,43,59
1411,1,0.22261905670166016,43,59
1412,1,0.06583607196807861,43,59
1413,1,0.08406805992126465,43,59
1414,1,0.06281793117523193,29,59
1415,1,0.09659004211425781,43,59
1416,1,0.073280930519104,43,59
1417,1,0.1690070629119873,43,59
1418,1,0.058487892150878906,43,59
1419,1,0.06292200088500977,43,59
1420,1,0.09002304077148438,43,59
1421,1,0.05469095706939697,42,53
1422,1,0.0663750171661377,43,59
1423,0,0.06317496299743652,59,43
1424,0,0.06831896305084229,59,43
1425,0,0.047151923179626465,60,21
1426,1,0.05843198299407959,43,59
1427,1,0.06831896305084229,43,59
1428,1,0.05650806427001953,42,53
1429,0,0.0655970573425293,60,21
1430,1,0.06360197067260742,21,60
1431,1,0.11694908142089844,43,59
1432,0,0.06357896327972412,59,43
1433,0,0.10213899612426758,59,36
1434,1,0.06000995635986328,36,59
1435,0,0.11413896083831787,53,42
1436,1,0.0590740442276001,36,59
1437,0,0.06602895259857178,59,43
1438,0,0.13384497165679932,59,43
1439,1,0.0702589750289917,43,59
1440,1,0.07030999660491943,43,59
1441,1,0.05156707763671875,36,59
1442,0,0.06567597389221191,59,29
1443,1,0.08188998699188232,43,59
1444,0,0.07420289516448975,59,43
1445,1,0.07913899421691895,43,59
1446,1,0.06337201595306396,43,59
1447,1,0.16707205772399902,43,59
1448,1,0.07266402244567871,43,59
1449,1,0.0767449140548706,43,59
1450,0,0.06277501583099365,53,42
1451,0,0.08131694793701172,59,36
1452,0,0.06455695629119873,59,43
1453,1,0.054844021797180176,43,59
1454,0,0.06951093673706055,59,43
1455,0,0.0764089822769165,59,43
1456,0,0.07498407363891602,59,43
1457,1,0.06429791450500488,43,59
1458,0,0.08285796642303467,59,43
1459,1,0.06515300273895264,43,59
1460,0,0.07297396659851074,59,43
1461,0,0.08034098148345947,59,43
1462,0,0.058854103088378906,53,35
1463,0,0.07069098949432373,59,43
1464,0,0.08037793636322021,59,43
1465,1,0.06403803825378418,43,59
1466,0,0.04127800464630127,59,36
1467,1,0.04920697212219238,42,53
1468,0,0.05041301250457764,59,43
1469,1,0.06720495223999023,43,59
1470,0,0.09132504463195801,59,43
1471,1,0.07161498069763184,43,59
1472,1,0.14802992343902588,43,59
1473,0,0.08269298076629639,59,43
1474,1,0.08485603332519531,43,59
1475,1,0.06840896606445312,43,59
1476,0,0.04572296142578125,59,36
1477,1,0.08067905902862549,43,59
1478,1,0.05103302001953125,42,53
1479,0,0.07138192653656006,59,43
1480,1,0.08723294734954834,43,59
1481,0,0.07427000999450684,59,43
1482,0,0.06775200366973877,59,43
1483,0,0.05430901050567627,53,42
1484,0,0.06249892711639404,59,43
1485,0,0.05253899097442627,53,42
1486,1,0.06605291366577148,43,59
1487,1,0.07648003101348877,43,59
1488,1,0.06218695640563965,43,59
1489,0,0.06836700439453125,60,28
1490,1,0.06713604927062988,43,59
1491,1,0.07554006576538086,43,59
1492,0,0.043112993240356445,60,21
1493,0,0.13190197944641113,53,42
1494,0,0.06449997425079346,59,43
1495,1,0.048648953437805176,43,59
1496,1,0.056509971618652344,42,53
1497,0,0.12298703193664551,53,42
1498,1,0.05133998394012451,42,53
1499,0,0.07048594951629639,59,43
1500,1,0.05658400058746338,43,59
1501,0,0.07645702362060547,59,43
1502,0,0.06295108795166016,59,43
1503,1,0.06881797313690186,43,59
1504,1,0.04814600944519043,42,53
1505,0,0.06983399391174316,59,43
1506,0,0.11344003677368164,59,43
1507,1,0.06872391700744629,43,59
1508,0,0.08707106113433838,59,43
1509,0,0.07946407794952393,59,43
1510,0,0.07536303997039795,59,43
1511,1,0.10950291156768799,36,59
1512,1,0.06509196758270264,36,59
1513,0,0.07524800300598145,53,42
1514,0,0.05255591869354248,59,43
1515,0,0.05568897724151611,60,35
1516,1,0.058637022972106934,43,59
1517,0,0.05401301383972168,59,36
1518,1,0.06079292297363281,43,59
1519,1,0.04954206943511963,42,53
1520,0,0.06450700759887695,59,43
1521,0,0.0819540023803711,59,43
1522,1,0.136011004447937,43,59
1523,0,0.058058977127075195,59,43
1524,1,0.0622251033782959,43,59
1525,1,0.06108593940734863,43,59
1526,0,0.06879699230194092,59,43
1527,1,0.06473696231842041,43,59
1528,0,0.06959497928619385,59,43
1529,0,0.0556640625,53,42
1530,1,0.067391037940979,35,53
1531,1,0.06717097759246826,43,59
1532,1,0.06906700134277344,43,59
1533,0,0.05681502819061279,59,43
1534,1,0.06282103061676025,43,59
1535,0,0.06353199481964111,59,43
1536,0,0.0893559455871582,59,43
1537,0,0.06431198120117188,59,43
1538,1,0.052937984466552734,35,53
1539,1,0.05942201614379883,43,59
1540,0,0.06614804267883301,59,43
1541,1,0.07156193256378174,43,59
1542,0,0.22077500820159912,59,29
1543,0,0.061708927154541016,59,43
1544,1,0.057560086250305176,43,59
1545,0,0.06285297870635986,59,43
1546,0,0.06456804275512695,59,43
1547,1,0.06212902069091797,43,59
1548,1,0.1591099500656128,43,59
1549,1,0.06040501594543457,43,59
1550,1,0.05895698070526123,43,59
1551,1,0.05969595909118652,43,59
1552,0,0.14612507820129395,53,35
1553,0,0.06919598579406738,59,43
1554,0,0.05909907817840576,53,42
1555,1,0.06563210487365723,43,59
1556,0,0.06164908409118652,59,43
1557,1,0.05086195468902588,43,59
1558,1,0.06165897846221924,43,59
1559,1,0.07702994346618652,43,59
1560,0,0.16024506092071533,59,43
1561,1,0.06225001811981201,42,53
1562,0,0.08034098148345947,59,43
1563,1,0.12108504772186279,43,59
1564,1,0.085610032081604,43,59
1565,0,0.053182005882263184,59,43
1566,0,0.055632948875427246,59,43
1567,1,0.05720198154449463,43,59
1568,0,0.09749495983123779,59,43
1569,1,0.05166804790496826,43,59
1570,0,0.07533895969390869,59,43
1571,1,0.05542898178100586,35,53
1572,0,0.06814706325531006,53,42
1573,0,0.06457602977752686,59,43
1574,0,0.05814492702484131,59,43
1575,1,0.06902897357940674,43,59
1576,0,0.07791399955749512,59,43
1577,0,0.09418106079101562,53,42
1578,0,0.05174994468688965,59,43
1579,1,0.07781398296356201,43,59
1580,1,0.16012299060821533,43,59
1581,0,0.06840896606445312,59,43
1582,1,0.04627096652984619,35,53
1583,1,0.05924499034881592,43,59
1584,1,0.06145000457763672,43,59
1585,0,0.07082295417785645,59,43
1586,1,0.05477499961853027,42,53
1587,1,0.062373995780944824,43,59
1588,1,0.06352591514587402,43,59
1589,0,0.06719493865966797,53,42
1590,0,0.09127199649810791,59,43
1591,1,0.062470078468322754,43,59
1592,1,0.050051093101501465,36,59
1593,0,0.04682207107543945,60,35
